A1,0
A2,0
B1,0
B2,0
C1,0
C2,0
D1,0
D2,0
E1,0
E2,0
F1,0
F2,0
G1,0
G2,0
H1,0
H2,0
I1,0
I2,0
J1,0
J2,0
K1,0
K2,0
L1,0
L2,0
M1,0
M2,0
N1,0
N2,0
Ex1,0
Ex2,0
Ex3,0
Ex4,0
Ex5,0
